"call_type	received_timestamp	disptach_timestamp"
"Medical Incident	 17:22:50	 17:23:57"
"Medical Incident	 18:11:40	 18:14:04"
"Medical Incident	 08:23:09	 08:25:09"
"Medical Incident	 00:58:29	 00:59:37"
"Medical Incident	 11:31:47	 11:37:24"
"Traffic Collision	 19:21:12	 19:21:35"
"Medical Incident	 10:28:20	 10:29:20"
"Medical Incident	 08:58:56	 08:59:53"
"Medical Incident	 06:47:12	 06:48:35"
"Medical Incident	 19:48:43	 19:52:30"
"Medical Incident	 12:50:19	 12:51:14"
"Medical Incident	 02:09:28	 02:11:57"
"Medical Incident	 09:37:33	 09:39:36"
"Medical Incident	 21:31:00	 21:31:42"
"Medical Incident	 20:50:18	 20:53:26"
"Alarms	 11:10:59	 11:12:05"
"Medical Incident	 16:28:17	 16:31:32"
"Traffic Collision	 11:57:45	 11:58:18"
"Medical Incident	 21:19:43	 21:22:24"
"Medical Incident	 10:15:14	 10:15:56"
"Medical Incident	 19:15:09	 19:15:55"
"Medical Incident	 16:22:45	 16:24:04"
"Medical Incident	 12:32:30	 12:33:18"
"Water Rescue	 17:31:53	 17:36:59"
"Odor (Strange / Unknown)	 13:16:08	 13:18:15"
"Medical Incident	 08:53:41	 08:54:42"
"Medical Incident	 03:32:56	 03:39:54"
"Alarms	 15:03:23	 15:05:12"
"Alarms	 13:20:01	 13:22:47"
"Medical Incident	 02:21:29	 02:22:18"
"Medical Incident	 05:50:34	 05:52:23"
"Medical Incident	 12:34:16	 12:35:53"
"Structure Fire	 20:19:16	 20:22:00"
"Medical Incident	 11:39:07	 11:42:16"
"Alarms	 21:07:36	 21:09:38"
"Medical Incident	 16:50:32	 16:51:40"
"Medical Incident	 20:33:12	 20:37:12"
"Medical Incident	 20:25:44	 20:25:52"
"Medical Incident	 11:00:52	 11:02:05"
"Medical Incident	 17:16:31	 17:17:59"
"Outside Fire	 14:05:10	 14:08:43"
"Medical Incident	 12:32:30	 12:33:18"
"Medical Incident	 15:17:46	 15:20:03"
"Traffic Collision	 23:07:17	 23:07:48"
"Medical Incident	 12:38:37	 12:39:56"
"Alarms	 14:36:57	 14:38:48"
"Structure Fire	 07:33:46	 07:35:21"
"Medical Incident	 01:02:30	 01:04:59"
"Medical Incident	 06:10:34	 06:11:51"
"Medical Incident	 04:32:17	 04:32:44"
"Traffic Collision	 19:48:10	 19:51:15"
"Alarms	 16:38:44	 16:41:35"
"Medical Incident	 19:52:59	 19:55:46"
"Medical Incident	 13:28:26	 13:31:19"
"Medical Incident	 01:20:17	 01:22:26"
"Medical Incident	 22:11:34	 22:14:44"
"Medical Incident	 11:05:26	 11:08:25"
"Medical Incident	 23:55:48	 00:02:27"
"Medical Incident	 15:29:14	 15:31:57"
"Medical Incident	 11:54:31	 11:56:47"
"Medical Incident	 00:56:15	 00:58:18"
"Traffic Collision	 16:24:06	 16:25:25"
"Medical Incident	 18:11:40	 18:15:20"
"Medical Incident	 18:19:26	 18:21:43"
"Medical Incident	 12:49:58	 12:50:35"
"Water Rescue	 17:31:53	 17:36:59"
"Medical Incident	 03:25:36	 03:28:36"
"Structure Fire	 07:48:50	 07:49:31"
"Fuel Spill	 19:18:13	 19:19:02"
"Alarms	 21:07:36	 21:09:38"
"Alarms	 08:21:41	 08:22:26"
"Medical Incident	 00:19:22	 00:24:16"
"Medical Incident	 12:47:13	 12:47:41"
"Medical Incident	 01:21:56	 01:27:35"
"Medical Incident	 21:19:43	 21:22:24"
"Medical Incident	 10:19:34	 10:20:46"
"Medical Incident	 02:02:23	 02:04:37"
"Medical Incident	 08:46:24	 08:47:01"
"Medical Incident	 23:34:16	 23:37:03"
"Medical Incident	 14:41:02	 14:44:28"
"Alarms	 17:47:08	 17:49:56"
"Medical Incident	 13:30:53	 13:34:25"
"Medical Incident	 10:28:19	 10:28:32"
"Medical Incident	 02:02:14	 02:03:09"
"Medical Incident	 21:40:00	 21:43:19"
"Medical Incident	 20:19:41	 20:20:13"
"Medical Incident	 00:19:22	 00:24:16"
"Medical Incident	 20:39:33	 20:41:16"
"Medical Incident	 15:23:35	 15:25:24"
"Medical Incident	 17:43:44	 17:46:06"
"Alarms	 16:52:44	 16:54:11"
"Medical Incident	 13:25:08	 13:27:01"
"Medical Incident	 10:02:22	 10:02:49"
"Medical Incident	 13:35:55	 13:37:51"
"Medical Incident	 21:53:50	 21:57:48"
"Medical Incident	 13:38:58	 13:40:42"
"Medical Incident	 09:44:36	 09:47:13"
"Medical Incident	 14:34:18	 14:37:17"
"Structure Fire	 16:23:13	 16:23:21"
"Medical Incident	 12:00:49	 12:02:53"
"Medical Incident	 00:12:18	 00:13:31"
"Medical Incident	 13:20:25	 13:28:46"
"Medical Incident	 09:24:03	 09:24:38"
"Citizen Assist / Service Call	 16:32:56	 16:33:31"
"Medical Incident	 02:31:41	 02:32:26"
"Medical Incident	 10:15:14	 10:15:56"
"Medical Incident	 13:25:08	 13:27:01"
"Medical Incident	 21:39:56	 21:42:05"
"Medical Incident	 06:47:12	 06:48:35"
"Vehicle Fire	 22:19:53	 22:22:13"
"Medical Incident	 20:01:41	 20:04:32"
"Medical Incident	 15:53:49	 15:56:37"
"Structure Fire	 19:15:11	 19:17:11"
"Citizen Assist / Service Call	 22:53:56	 22:56:02"
"Medical Incident	 07:02:35	 07:05:09"
"Medical Incident	 19:08:03	 19:10:14"
"Electrical Hazard	 15:30:54	 15:33:13"
"Medical Incident	 20:01:41	 20:04:32"
"Medical Incident	 07:16:20	 07:18:11"
"Traffic Collision	 19:21:12	 19:21:35"
"Medical Incident	 00:49:48	 00:51:14"
"Structure Fire	 19:37:40	 19:39:00"
"Medical Incident	 11:22:45	 11:24:59"
"Medical Incident	 20:14:43	 20:16:21"
"Structure Fire	 16:23:13	 16:23:21"
"Medical Incident	 14:34:56	 14:36:11"
"Medical Incident	 06:05:20	 06:09:06"
"Medical Incident	 22:46:24	 22:46:37"
"Traffic Collision	 11:57:45	 11:58:18"
"Medical Incident	 09:43:06	 09:44:42"
"Traffic Collision	 18:38:13	 18:39:17"
"Medical Incident	 21:31:00	 21:31:42"
"Medical Incident	 14:41:02	 14:44:28"
"Medical Incident	 13:00:33	 13:00:59"
"Medical Incident	 18:31:31	 18:34:14"
"Other	 18:12:01	 18:12:13"
"Medical Incident	 13:46:44	 13:48:19"
"Medical Incident	 13:25:23	 13:27:28"
"Medical Incident	 01:04:14	 01:07:12"
"Medical Incident	 16:04:29	 16:06:42"
"Medical Incident	 17:18:22	 17:18:38"
"Medical Incident	 22:11:34	 22:14:44"
"HazMat	 07:42:38	 07:46:42"
"Medical Incident	 20:50:44	 20:55:08"
"Medical Incident	 19:17:51	 19:21:08"
"Medical Incident	 05:38:50	 05:40:38"
"Medical Incident	 18:17:33	 18:21:37"
"Medical Incident	 18:53:37	 18:54:52"
"Medical Incident	 18:49:49	 18:52:42"
"Medical Incident	 16:50:32	 16:51:40"
"Alarms	 13:20:01	 13:22:47"
"Alarms	 09:00:51	 09:02:58"
"Medical Incident	 15:36:47	 15:39:23"
"Medical Incident	 12:49:11	 12:52:12"
"Medical Incident	 16:35:05	 16:37:52"
"Alarms	 14:36:57	 14:38:48"
"Medical Incident	 20:10:57	 20:12:39"
"Medical Incident	 03:32:56	 03:38:41"
"Water Rescue	 17:31:53	 17:36:59"
"Medical Incident	 18:04:38	 18:07:42"
"Medical Incident	 14:53:15	 14:55:49"
"Traffic Collision	 19:48:10	 19:51:15"
"Medical Incident	 23:15:08	 23:16:47"
"Alarms	 14:36:35	 14:37:38"
"Medical Incident	 14:03:48	 14:07:41"
"Traffic Collision	 19:21:12	 19:21:35"
"Medical Incident	 21:49:23	 22:09:48"
"Medical Incident	 19:15:09	 19:15:55"
"Medical Incident	 09:43:06	 09:44:42"
"Medical Incident	 15:26:14	 15:27:32"
"Alarms	 17:47:08	 17:49:56"
"Medical Incident	 21:46:53	 21:47:48"
"Medical Incident	 19:50:08	 19:51:41"
"Traffic Collision	 23:07:17	 23:07:48"
"Medical Incident	 23:15:08	 23:16:47"
"Alarms	 14:03:11	 14:06:48"
"Medical Incident	 12:33:49	 12:35:24"
"Structure Fire	 07:48:50	 07:49:31"
"Medical Incident	 09:03:26	 09:05:12"
"Medical Incident	 18:07:01	 18:09:24"
"Medical Incident	 16:35:05	 16:37:52"
"Alarms	 20:34:46	 20:36:32"
"Alarms	 22:21:22	 22:23:10"
"Elevator / Escalator Rescue	 13:10:48	 13:13:02"
"Alarms	 19:13:57	 19:15:05"
"Medical Incident	 11:16:55	 11:18:07"
"Vehicle Fire	 17:27:20	 17:29:45"
"Traffic Collision	 22:14:08	 22:16:04"
"Medical Incident	 09:43:37	 09:43:59"
"Structure Fire	 19:37:40	 19:39:00"
"Medical Incident	 18:31:24	 18:31:40"
"Alarms	 17:08:31	 17:10:28"
"Other	 16:45:59	 16:46:59"
"Alarms	 19:32:23	 19:33:53"
"Medical Incident	 09:34:19	 09:35:30"
"Medical Incident	 06:21:11	 06:22:00"
"Medical Incident	 16:05:58	 16:08:07"
"Medical Incident	 02:31:41	 02:32:26"
"Medical Incident	 22:34:31	 22:37:11"
"Medical Incident	 20:50:18	 20:54:29"
"Medical Incident	 15:29:14	 15:31:57"
"Medical Incident	 09:34:19	 09:35:30"
"Medical Incident	 23:15:08	 23:16:47"
"Medical Incident	 20:14:43	 20:16:21"
"Water Rescue	 17:31:53	 17:36:59"
"Traffic Collision	 19:56:58	 19:57:28"
"Structure Fire	 07:33:46	 07:35:21"
"Medical Incident	 14:03:48	 14:07:41"
"Alarms	 23:39:21	 23:42:08"
"Medical Incident	 15:40:39	 15:41:24"
"Medical Incident	 02:02:14	 02:03:09"
"Medical Incident	 14:22:14	 14:23:49"
"Medical Incident	 16:05:58	 16:08:07"
"Medical Incident	 13:19:11	 13:20:15"
"Medical Incident	 03:41:51	 03:41:51"
"Medical Incident	 01:04:14	 01:07:12"
"Medical Incident	 05:50:34	 05:52:23"
"Medical Incident	 09:43:37	 09:43:59"
"Medical Incident	 13:19:38	 13:26:32"
"Medical Incident	 01:38:35	 01:43:12"
"Medical Incident	 07:16:20	 07:18:11"
"Structure Fire	 07:33:46	 07:35:21"
"Citizen Assist / Service Call	 10:51:43	 10:51:59"
"Medical Incident	 20:07:54	 20:10:13"
"Medical Incident	 13:17:46	 13:21:28"
"Medical Incident	 20:07:54	 20:09:04"
"Traffic Collision	 16:24:06	 16:25:25"
"Alarms	 02:27:49	 02:29:50"
"Medical Incident	 10:30:33	 10:33:22"
"Alarms	 14:03:11	 14:05:55"
"Medical Incident	 20:31:00	 20:36:08"
"Medical Incident	 21:15:11	 21:16:03"
"Medical Incident	 15:58:28	 15:59:38"
"Structure Fire	 19:37:40	 19:39:00"
"Structure Fire	 20:19:16	 20:22:00"
"Citizen Assist / Service Call	 13:57:00	 14:03:53"
"Medical Incident	 23:19:14	 23:23:05"
"Water Rescue	 17:31:53	 17:36:59"
"Medical Incident	 20:45:43	 20:45:49"
"Structure Fire	 15:52:18	 15:54:11"
"Structure Fire	 19:37:40	 19:39:00"
"Medical Incident	 05:38:50	 05:40:38"
"Alarms	 16:38:44	 16:41:35"
"Medical Incident	 11:37:28	 11:43:14"
"Medical Incident	 09:37:33	 09:45:47"
"Medical Incident	 12:49:11	 12:52:12"
"Traffic Collision	 22:14:08	 22:16:04"
"Medical Incident	 22:55:37	 23:00:43"
"Alarms	 13:54:01	 13:55:33"
"Medical Incident	 16:56:34	 16:58:16"
"Medical Incident	 14:53:15	 14:55:49"
"Structure Fire	 15:52:18	 15:54:11"
"Medical Incident	 11:31:47	 11:37:24"
"Alarms	 10:04:06	 10:04:51"
"Medical Incident	 20:46:14	 21:02:18"
"Medical Incident	 20:10:32	 20:10:57"
"Medical Incident	 13:19:38	 13:26:32"
"Traffic Collision	 16:14:20	 16:20:07"
"Medical Incident	 20:53:39	 20:56:30"
"Medical Incident	 09:26:59	 09:29:42"
"Medical Incident	 20:50:18	 20:53:26"
"Other	 02:38:41	 02:39:03"
"Medical Incident	 13:37:59	 13:39:48"
"Medical Incident	 10:26:05	 10:27:34"
"Medical Incident	 14:51:01	 14:53:16"
"Medical Incident	 12:34:16	 12:35:53"
"Structure Fire	 19:15:11	 19:17:11"
"Medical Incident	 00:56:15	 00:58:18"
"Medical Incident	 03:23:09	 03:24:17"
"Alarms	 02:27:49	 02:29:50"
"Medical Incident	 12:38:37	 12:39:56"
"Medical Incident	 18:39:25	 18:40:57"
"Medical Incident	 23:19:14	 23:23:34"
"Medical Incident	 15:41:42	 15:44:03"
"Medical Incident	 15:36:47	 15:39:23"
"Medical Incident	 19:08:03	 19:10:14"
"Medical Incident	 19:30:32	 19:33:12"
"Medical Incident	 04:33:09	 04:35:42"
"Medical Incident	 14:46:12	 14:46:48"
"Medical Incident	 12:39:33	 12:40:33"
"Medical Incident	 14:25:18	 14:27:46"
"Medical Incident	 14:12:45	 14:15:17"
"Medical Incident	 11:42:30	 11:44:53"
"Medical Incident	 23:44:04	 23:46:51"
"Medical Incident	 23:07:37	 23:09:25"
"Medical Incident	 01:02:12	 01:04:24"
"Medical Incident	 23:02:13	 23:02:53"
"Alarms	 09:19:44	 09:21:45"
"Medical Incident	 12:47:34	 12:50:00"
"Medical Incident	 02:48:44	 02:49:45"
"Medical Incident	 11:32:17	 11:33:28"
"Alarms	 04:00:06	 04:03:27"
"Alarms	 09:00:34	 09:03:08"
"Medical Incident	 01:23:07	 01:25:19"
"Alarms	 10:37:45	 10:38:54"
"Medical Incident	 21:34:10	 21:35:22"
"Medical Incident	 13:45:08	 13:46:49"
"Medical Incident	 21:22:13	 21:22:24"
"Alarms	 18:42:45	 18:45:22"
"Medical Incident	 07:17:58	 07:21:22"
"Traffic Collision	 12:36:06	 12:37:03"
"Medical Incident	 08:58:00	 08:59:21"
"Medical Incident	 06:42:13	 06:44:47"
"Medical Incident	 22:06:45	 22:08:43"
"Medical Incident	 12:43:54	 12:54:04"
"Medical Incident	 16:56:01	 16:58:05"
"Alarms	 00:15:33	 00:18:42"
"Medical Incident	 03:01:29	 03:02:56"
"Medical Incident	 11:00:11	 11:03:13"
"Medical Incident	 12:48:08	 12:50:29"
"Medical Incident	 09:14:11	 09:32:32"
"Medical Incident	 15:41:21	 15:42:40"
"Alarms	 11:57:35	 12:00:18"
"Medical Incident	 08:18:56	 08:21:16"
"Medical Incident	 18:42:08	 18:42:34"
"Medical Incident	 15:51:09	 15:54:57"
"Medical Incident	 13:10:48	 13:14:23"
"Medical Incident	 23:08:48	 23:10:02"
"Medical Incident	 02:27:50	 02:28:11"
"Medical Incident	 00:06:19	 00:10:29"
"Structure Fire	 19:53:01	 19:55:15"
"Medical Incident	 06:37:49	 06:39:03"
"Medical Incident	 08:38:34	 08:40:07"
"Electrical Hazard	 11:43:53	 11:44:03"
"Medical Incident	 01:31:09	 01:33:48"
"Medical Incident	 19:25:35	 19:29:19"
"Medical Incident	 10:52:45	 10:58:31"
"Medical Incident	 07:31:58	 07:35:23"
"Medical Incident	 19:20:25	 19:23:23"
"Medical Incident	 08:28:40	 08:34:15"
"Alarms	 18:22:26	 18:24:05"
"Medical Incident	 21:44:04	 21:48:24"
"Alarms	 10:37:45	 10:38:54"
"Medical Incident	 10:23:06	 10:26:02"
"Medical Incident	 23:40:16	 23:42:26"
"Medical Incident	 08:42:21	 08:46:10"
"Alarms	 17:20:25	 17:24:15"
"Medical Incident	 15:04:09	 15:06:47"
"Structure Fire	 12:38:34	 12:39:05"
"Medical Incident	 13:36:00	 13:39:13"
"Structure Fire	 16:25:42	 16:27:06"
"Medical Incident	 19:54:11	 19:59:50"
"Medical Incident	 06:16:28	 06:21:23"
"Medical Incident	 06:36:35	 06:42:09"
"Medical Incident	 20:07:37	 20:08:38"
"Medical Incident	 07:55:57	 07:57:31"
"Medical Incident	 18:05:43	 18:07:21"
"Medical Incident	 06:00:26	 06:02:21"
"Structure Fire	 16:25:42	 16:27:06"
"Medical Incident	 13:06:12	 13:08:41"
"Structure Fire	 07:14:16	 07:15:03"
"Medical Incident	 14:24:23	 14:25:23"
"Medical Incident	 17:21:42	 17:23:19"
"Traffic Collision	 18:28:15	 18:28:38"
"Alarms	 18:42:45	 18:45:22"
"Medical Incident	 15:02:29	 15:06:02"
"Traffic Collision	 07:14:52	 07:17:14"
"Medical Incident	 14:56:15	 14:58:00"
"Medical Incident	 17:26:40	 17:27:54"
"Medical Incident	 02:05:29	 02:06:23"
"Medical Incident	 23:20:19	 23:21:50"
"Medical Incident	 17:10:57	 17:17:39"
"Medical Incident	 12:04:04	 12:04:47"
"Citizen Assist / Service Call	 06:28:19	 06:29:36"
"Alarms	 20:40:14	 20:40:42"
"Medical Incident	 14:26:40	 14:28:24"
"Medical Incident	 17:55:41	 17:56:25"
"Medical Incident	 17:10:57	 17:12:18"
"Medical Incident	 19:58:27	 20:00:44"
"Medical Incident	 02:53:24	 02:57:31"
"Alarms	 18:42:45	 18:45:22"
"Medical Incident	 18:32:23	 18:37:16"
"Medical Incident	 23:07:23	 23:07:57"
"Medical Incident	 18:06:44	 18:06:44"
"Medical Incident	 10:14:57	 10:16:16"
"Medical Incident	 12:57:25	 13:00:20"
"Medical Incident	 16:56:01	 16:58:05"
"Medical Incident	 16:55:33	 16:58:53"
"Medical Incident	 23:20:19	 23:20:49"
"Medical Incident	 22:27:47	 22:27:55"
"Traffic Collision	 17:00:18	 17:00:18"
"Medical Incident	 12:15:13	 12:15:13"
"Medical Incident	 13:26:02	 13:30:34"
"Alarms	 11:08:36	 11:12:06"
"Medical Incident	 19:21:31	 19:26:29"
"Medical Incident	 14:00:03	 14:01:44"
"Medical Incident	 14:25:18	 14:31:51"
"Medical Incident	 12:56:19	 12:58:23"
"Medical Incident	 06:37:49	 06:39:03"
"Alarms	 00:15:33	 00:18:42"
"Medical Incident	 16:42:11	 16:43:36"
"Medical Incident	 11:48:43	 11:55:55"
"Medical Incident	 23:28:55	 23:31:58"
"Alarms	 00:15:33	 00:18:42"
"Outside Fire	 07:39:50	 07:40:18"
"Medical Incident	 08:42:21	 08:46:10"
"Medical Incident	 03:41:46	 03:43:25"
"Alarms	 12:58:08	 13:01:49"
"Medical Incident	 23:59:37	 00:00:25"
"Medical Incident	 19:58:27	 20:00:44"
"Medical Incident	 19:32:30	 19:33:12"
"Medical Incident	 18:32:23	 18:38:29"
"Medical Incident	 11:25:56	 11:28:14"
"Structure Fire	 19:53:01	 19:55:15"
"Medical Incident	 17:54:42	 17:55:33"
"Medical Incident	 09:51:55	 09:52:50"
"Medical Incident	 07:10:26	 07:14:31"
"Structure Fire	 19:53:01	 19:55:15"
"Medical Incident	 16:39:37	 16:40:52"
"Medical Incident	 10:25:51	 10:28:51"
"Medical Incident	 17:55:41	 17:56:25"
"Medical Incident	 15:08:24	 15:12:15"
"Traffic Collision	 20:52:16	 20:53:22"
"Medical Incident	 11:42:30	 11:44:53"
"Medical Incident	 14:26:43	 14:31:51"
"Medical Incident	 13:21:19	 13:22:00"
"Traffic Collision	 16:59:12	 17:00:30"
"Medical Incident	 12:27:53	 12:29:30"
"Medical Incident	 13:45:18	 13:47:42"
"Alarms	 11:03:14	 11:04:32"
"Structure Fire	 02:04:53	 02:05:20"
"Medical Incident	 12:50:13	 12:53:37"
"Medical Incident	 19:47:18	 19:52:08"
"Medical Incident	 18:12:08	 18:16:43"
"Medical Incident	 06:36:35	 06:42:09"
"Medical Incident	 23:59:37	 00:00:25"
"Medical Incident	 01:31:09	 01:34:25"
"Medical Incident	 18:06:44	 18:17:51"
"Alarms	 04:31:08	 04:33:54"
"Alarms	 11:03:14	 11:04:32"
"Alarms	 20:40:14	 20:40:42"
"Medical Incident	 03:41:46	 03:43:25"
"Outside Fire	 07:39:50	 07:40:18"
"Medical Incident	 23:40:16	 23:42:26"
"Medical Incident	 12:30:26	 12:31:57"
"Medical Incident	 20:28:14	 20:30:32"
"Medical Incident	 13:31:54	 13:33:45"
"Alarms	 10:56:56	 10:58:02"
"Alarms	 11:41:16	 11:43:04"
"Medical Incident	 15:21:30	 15:22:34"
"Medical Incident	 12:04:04	 12:04:47"
"Medical Incident	 01:02:12	 01:04:24"
"Medical Incident	 10:49:05	 10:52:58"
"Traffic Collision	 18:03:56	 18:08:22"
"Medical Incident	 19:27:51	 19:30:28"
"Medical Incident	 15:08:24	 15:10:13"
"Medical Incident	 09:51:55	 09:57:37"
"Medical Incident	 16:01:57	 16:02:11"
"Medical Incident	 08:08:18	 08:08:18"
"Medical Incident	 09:05:26	 09:06:48"
"Medical Incident	 16:13:49	 16:15:35"
"Medical Incident	 05:17:37	 05:21:41"
"Medical Incident	 18:25:21	 18:26:53"
"Structure Fire	 16:25:42	 16:27:06"
"Citizen Assist / Service Call	 11:42:12	 11:44:28"
"Medical Incident	 14:26:40	 14:28:24"
"Medical Incident	 09:07:49	 09:08:59"
"Medical Incident	 06:38:21	 06:38:35"
"Traffic Collision	 19:23:18	 19:28:52"
"Medical Incident	 10:45:52	 10:49:09"
"Medical Incident	 17:52:43	 17:53:11"
"Medical Incident	 16:41:58	 16:42:45"
"Structure Fire	 07:14:16	 07:15:03"
"Medical Incident	 12:30:04	 12:34:25"
"Medical Incident	 23:37:00	 23:37:12"
"Alarms	 09:00:34	 09:03:08"
"Alarms	 10:56:56	 10:58:02"
"Structure Fire	 19:07:50	 19:07:56"
"Medical Incident	 08:58:00	 08:59:21"
"Medical Incident	 07:31:58	 07:33:49"
"Medical Incident	 20:43:13	 20:46:39"
"Medical Incident	 18:41:57	 18:44:46"
"Medical Incident	 09:27:41	 09:29:52"
"Alarms	 17:20:25	 17:24:15"
"Medical Incident	 18:41:57	 18:44:46"
"Traffic Collision	 18:03:56	 18:08:22"
"Citizen Assist / Service Call	 18:47:58	 18:50:46"
"Medical Incident	 17:26:55	 17:29:33"
"Medical Incident	 20:54:30	 20:58:28"
"Medical Incident	 18:02:34	 18:04:51"
"Structure Fire	 19:53:01	 19:55:15"
"Medical Incident	 23:40:16	 23:42:26"
"Medical Incident	 15:44:45	 15:47:40"
"Traffic Collision	 05:55:46	 06:09:16"
"Medical Incident	 18:02:34	 18:04:51"
"Medical Incident	 16:02:34	 16:03:34"
"Medical Incident	 23:53:52	 23:56:32"
"Medical Incident	 08:20:11	 08:25:16"
"Medical Incident	 01:28:14	 01:29:11"
"Medical Incident	 12:22:37	 12:24:37"
"Medical Incident	 20:07:37	 20:08:38"
"Medical Incident	 17:26:40	 17:27:54"
"Medical Incident	 00:29:46	 00:32:29"
"Medical Incident	 17:54:42	 17:55:33"
"Medical Incident	 18:59:23	 19:03:55"
"Medical Incident	 16:22:10	 16:23:10"
"Medical Incident	 17:37:06	 17:41:11"
"Medical Incident	 11:07:22	 11:10:58"
"Medical Incident	 09:48:30	 09:51:12"
"Medical Incident	 08:31:22	 08:33:03"
"Medical Incident	 21:30:05	 21:30:26"
"Medical Incident	 10:57:01	 11:00:09"
"Medical Incident	 16:38:28	 16:41:31"
"Medical Incident	 09:40:43	 09:42:04"
"Odor (Strange / Unknown)	 21:11:40	 21:15:17"
"Medical Incident	 17:02:12	 17:04:14"
"Medical Incident	 09:15:01	 09:18:43"
"Outside Fire	 07:39:50	 07:40:18"
"Medical Incident	 13:26:02	 13:30:34"
"Structure Fire	 16:25:42	 16:27:06"
"Medical Incident	 08:50:58	 08:52:56"
"Traffic Collision	 16:59:12	 17:00:30"
"Medical Incident	 21:23:26	 21:27:40"
"Medical Incident	 08:20:11	 08:25:16"
"Medical Incident	 16:03:43	 16:06:02"
"Alarms	 12:58:08	 13:01:49"
"Citizen Assist / Service Call	 16:37:49	 16:39:01"
"Outside Fire	 07:39:50	 07:40:18"
"Medical Incident	 10:52:45	 10:55:49"
"Medical Incident	 08:44:11	 08:48:06"
"Alarms	 15:05:29	 15:08:05"
"Medical Incident	 07:17:58	 07:21:22"
"Medical Incident	 07:49:06	 07:49:22"
"Medical Incident	 19:08:10	 19:09:52"
"Medical Incident	 03:36:37	 03:37:21"
"Medical Incident	 16:28:14	 16:29:07"
"Medical Incident	 20:07:42	 20:11:42"
"Medical Incident	 14:56:30	 15:02:45"
"Medical Incident	 13:45:08	 13:46:49"
"Alarms	 12:53:23	 12:54:50"
"Medical Incident	 07:32:51	 07:32:51"
"Medical Incident	 13:21:19	 13:22:00"
"Medical Incident	 16:07:19	 16:09:58"
"Odor (Strange / Unknown)	 23:01:58	 23:05:46"
"Alarms	 04:31:08	 04:33:54"
"Medical Incident	 08:31:22	 08:35:23"
"Medical Incident	 18:45:41	 18:55:24"
"Alarms	 18:22:26	 18:24:05"
"Medical Incident	 01:31:09	 01:33:48"
"Medical Incident	 21:34:10	 21:35:22"
"Alarms	 11:08:36	 11:10:07"
"Medical Incident	 20:29:05	 20:31:34"
"Alarms	 12:53:23	 12:54:50"
"Alarms	 09:00:34	 09:03:08"
"Medical Incident	 07:04:28	 07:08:42"
"Traffic Collision	 09:33:15	 09:35:42"
"Traffic Collision	 08:15:58	 08:17:57"
"Medical Incident	 18:26:46	 18:32:10"
"Alarms	 12:10:55	 12:12:19"
"Structure Fire	 19:53:01	 19:55:15"
"Medical Incident	 07:20:10	 07:21:02"
"Medical Incident	 14:05:41	 14:07:35"
"Medical Incident	 14:28:09	 14:33:22"
"Alarms	 15:15:07	 15:16:49"
"Medical Incident	 09:18:45	 09:21:19"
"Alarms	 16:15:52	 16:18:55"
"Medical Incident	 15:24:24	 15:26:29"
"Medical Incident	 09:39:58	 09:41:22"
"Structure Fire	 16:25:42	 16:27:06"
"Medical Incident	 10:17:54	 10:27:18"
"Medical Incident	 11:54:21	 12:02:22"
"Traffic Collision	 09:33:15	 09:35:42"
"Medical Incident	 21:44:04	 21:48:24"
"Structure Fire	 19:53:01	 19:55:15"
"Alarms	 14:37:45	 14:38:35"
"Medical Incident	 09:41:25	 09:59:52"
"Medical Incident	 18:37:35	 18:40:09"
"Medical Incident	 18:56:34	 18:58:21"
"Citizen Assist / Service Call	 11:10:13	 11:12:38"
"Medical Incident	 01:04:04	 01:07:04"
"Medical Incident	 14:01:08	 14:04:46"
"Alarms	 13:33:58	 13:35:21"
"Alarms	 12:10:55	 12:12:19"
"Medical Incident	 09:51:55	 09:59:06"
"Outside Fire	 07:39:50	 07:42:00"
"Medical Incident	 11:59:27	 11:59:55"
"Structure Fire	 12:38:34	 12:39:05"
"Medical Incident	 14:26:43	 14:31:04"
"Medical Incident	 14:12:45	 14:15:17"
"Medical Incident	 09:18:45	 09:21:19"
"Medical Incident	 14:40:31	 14:40:58"
"Medical Incident	 03:05:10	 03:05:42"
"Medical Incident	 13:01:27	 13:03:57"
