,call_type,received_timestamp
5960,Medical Incident,1/17/2018
5961,Alarms,1/17/2018
5962,Traffic Collision,1/17/2018
5963,Medical Incident,1/17/2018
5964,Structure Fire,1/17/2018
5965,Alarms,1/17/2018
5966,Outside Fire,1/17/2018
5967,Other,1/17/2018
5968,Structure Fire,1/17/2018
5969,Citizen Assist / Service Call,1/17/2018
5970,Alarms,1/17/2018
5971,Structure Fire,1/17/2018
5972,Traffic Collision,1/17/2018
5973,Structure Fire,1/17/2018
5974,Medical Incident,1/17/2018
5975,Traffic Collision,1/17/2018
5976,Medical Incident,1/17/2018
5977,Medical Incident,1/17/2018
5978,Alarms,1/17/2018
5979,Other,1/17/2018
5980,Medical Incident,1/17/2018
5981,Electrical Hazard,1/17/2018
5982,Alarms,1/17/2018
5983,Structure Fire,1/17/2018
5984,Medical Incident,1/17/2018
5985,Medical Incident,1/17/2018
5986,Medical Incident,1/17/2018
5987,Structure Fire,1/17/2018
5988,Medical Incident,1/17/2018
5989,Alarms,1/17/2018
5990,Medical Incident,1/17/2018
5991,Traffic Collision,1/17/2018
5992,Medical Incident,1/17/2018
5993,Medical Incident,1/17/2018
5994,Structure Fire,1/17/2018
5995,Medical Incident,1/17/2018
5996,Medical Incident,1/17/2018
5997,Gas Leak (Natural and LP Gases),1/17/2018
5998,Medical Incident,1/17/2018
5999,Alarms,1/17/2018
6000,Traffic Collision,1/17/2018
6001,Medical Incident,1/17/2018
6002,Medical Incident,1/17/2018
6003,Medical Incident,1/17/2018
6004,Medical Incident,1/17/2018
6005,Medical Incident,1/17/2018
6006,Medical Incident,1/17/2018
6007,Structure Fire,1/17/2018
6008,Medical Incident,1/17/2018
6009,Outside Fire,1/17/2018
6010,Structure Fire,1/17/2018
6011,Medical Incident,1/17/2018
6012,Medical Incident,1/17/2018
6013,Medical Incident,1/17/2018
6014,Medical Incident,1/17/2018
6015,Medical Incident,1/17/2018
6016,Structure Fire,1/17/2018
6017,Medical Incident,1/17/2018
6018,Medical Incident,1/17/2018
6019,Medical Incident,1/17/2018
6020,Outside Fire,1/17/2018
6021,Medical Incident,1/17/2018
6022,Medical Incident,1/17/2018
6023,Medical Incident,1/17/2018
6024,Medical Incident,1/17/2018
6025,Medical Incident,1/17/2018
6026,Medical Incident,1/17/2018
6027,Medical Incident,1/17/2018
6028,Medical Incident,1/17/2018
6029,Medical Incident,1/17/2018
6030,Traffic Collision,1/17/2018
6031,Medical Incident,1/17/2018
6032,Structure Fire,1/17/2018
6033,Medical Incident,1/17/2018
6034,Medical Incident,1/17/2018
6035,Structure Fire,1/17/2018
6036,Medical Incident,1/17/2018
6037,Medical Incident,1/17/2018
6038,Medical Incident,1/17/2018
6039,Medical Incident,1/17/2018
6040,Medical Incident,1/17/2018
6041,Medical Incident,1/17/2018
6042,Medical Incident,1/17/2018
6043,Alarms,1/17/2018
6044,Structure Fire,1/17/2018
6045,Medical Incident,1/17/2018
6046,Medical Incident,1/17/2018
6047,Medical Incident,1/17/2018
6048,Medical Incident,1/17/2018
6049,Medical Incident,1/17/2018
6050,Medical Incident,1/17/2018
6051,Medical Incident,1/17/2018
6052,Medical Incident,1/17/2018
6053,Medical Incident,1/17/2018
6054,Other,1/17/2018
6055,Medical Incident,1/17/2018
6056,Medical Incident,1/17/2018
6057,Medical Incident,1/17/2018
6058,Medical Incident,1/17/2018
6059,Alarms,1/17/2018
6060,Medical Incident,1/17/2018
6061,Structure Fire,1/17/2018
6062,Medical Incident,1/17/2018
6063,Alarms,1/17/2018
6064,Citizen Assist / Service Call,1/17/2018
6065,Medical Incident,1/17/2018
6066,Medical Incident,1/17/2018
6067,Medical Incident,1/17/2018
6068,Medical Incident,1/17/2018
6069,Medical Incident,1/17/2018
6070,Other,1/17/2018
6071,Fuel Spill,1/17/2018
6072,Medical Incident,1/17/2018
6073,Medical Incident,1/17/2018
6074,Medical Incident,1/17/2018
6075,Medical Incident,1/17/2018
6076,Medical Incident,1/17/2018
6077,Alarms,1/17/2018
6078,Medical Incident,1/17/2018
6079,Alarms,1/17/2018
6080,Medical Incident,1/17/2018
6081,Gas Leak (Natural and LP Gases),1/17/2018
6082,Medical Incident,1/17/2018
6083,Medical Incident,1/17/2018
6084,Medical Incident,1/17/2018
6085,Medical Incident,1/17/2018
6086,Medical Incident,1/17/2018
6087,Medical Incident,1/17/2018
6088,Medical Incident,1/17/2018
6089,Medical Incident,1/17/2018
6090,Medical Incident,1/17/2018
6091,Structure Fire,1/17/2018
6092,Traffic Collision,1/17/2018
6093,Medical Incident,1/17/2018
6094,Medical Incident,1/17/2018
6095,Medical Incident,1/17/2018
6096,Medical Incident,1/17/2018
6097,Structure Fire,1/17/2018
6098,Medical Incident,1/17/2018
6099,Medical Incident,1/17/2018
6100,Medical Incident,1/17/2018
6101,Odor (Strange / Unknown),1/17/2018
6102,Medical Incident,1/17/2018
6103,Medical Incident,1/17/2018
6104,Medical Incident,1/17/2018
6105,Medical Incident,1/17/2018
6106,Alarms,1/17/2018
6107,Medical Incident,1/17/2018
6108,Medical Incident,1/17/2018
6109,Medical Incident,1/17/2018
6110,Medical Incident,1/17/2018
6111,Medical Incident,1/17/2018
6112,Medical Incident,1/17/2018
6113,Medical Incident,1/17/2018
6114,Medical Incident,1/17/2018
6115,Outside Fire,1/17/2018
6116,Structure Fire,1/17/2018
6117,Medical Incident,1/17/2018
6118,Medical Incident,1/17/2018
6119,Medical Incident,1/17/2018
6120,Citizen Assist / Service Call,1/17/2018
6121,Medical Incident,1/17/2018
6122,Medical Incident,1/17/2018
6123,Traffic Collision,1/17/2018
6124,Medical Incident,1/17/2018
6125,Medical Incident,1/17/2018
6126,Medical Incident,1/17/2018
6127,Medical Incident,1/17/2018
6128,Medical Incident,1/17/2018
6129,Medical Incident,1/17/2018
6130,Medical Incident,1/17/2018
6131,Medical Incident,1/17/2018
6132,Medical Incident,1/17/2018
6133,Medical Incident,1/17/2018
6134,Gas Leak (Natural and LP Gases),1/17/2018
6135,Medical Incident,1/17/2018
6136,Medical Incident,1/17/2018
6137,Medical Incident,1/17/2018
6138,Traffic Collision,1/17/2018
6139,Alarms,1/17/2018
6140,Medical Incident,1/17/2018
6141,Structure Fire,1/17/2018
6142,Traffic Collision,1/17/2018
6143,Medical Incident,1/17/2018
6144,Medical Incident,1/17/2018
6145,Medical Incident,1/17/2018
6146,Medical Incident,1/17/2018
6147,Medical Incident,1/17/2018
6148,Medical Incident,1/17/2018
6149,Medical Incident,1/17/2018
6150,Medical Incident,1/17/2018
6151,Medical Incident,1/17/2018
6152,Medical Incident,1/17/2018
6153,Medical Incident,1/17/2018
6154,Medical Incident,1/17/2018
6155,Medical Incident,1/17/2018
6156,Alarms,1/17/2018
6157,Medical Incident,1/17/2018
6158,Medical Incident,1/17/2018
6159,Medical Incident,1/17/2018
6160,Medical Incident,1/17/2018
6161,Medical Incident,1/17/2018
6162,Medical Incident,1/17/2018
6163,Medical Incident,1/17/2018
6164,Medical Incident,1/17/2018
6165,Medical Incident,1/17/2018
6166,Medical Incident,1/17/2018
6167,Medical Incident,1/17/2018
6168,Medical Incident,1/17/2018
6169,Medical Incident,1/17/2018
6170,Traffic Collision,1/17/2018
6171,Medical Incident,1/17/2018
6172,Medical Incident,1/17/2018
6173,Alarms,1/17/2018
6174,Medical Incident,1/17/2018
6175,Medical Incident,1/17/2018
6176,Structure Fire,1/17/2018
6177,Medical Incident,1/17/2018
6178,Medical Incident,1/17/2018
6179,Medical Incident,1/17/2018
6180,Structure Fire,1/17/2018
6181,Medical Incident,1/17/2018
6182,Medical Incident,1/17/2018
6183,Medical Incident,1/17/2018
6184,Structure Fire,1/17/2018
6185,Medical Incident,1/17/2018
6186,Medical Incident,1/17/2018
6187,Medical Incident,1/17/2018
6188,Traffic Collision,1/17/2018
6189,Structure Fire,1/17/2018
6190,Medical Incident,1/17/2018
6191,Gas Leak (Natural and LP Gases),1/17/2018
6192,Medical Incident,1/17/2018
6193,Alarms,1/17/2018
6194,Traffic Collision,1/17/2018
6195,Medical Incident,1/17/2018
6196,Medical Incident,1/17/2018
6197,Medical Incident,1/17/2018
6198,Medical Incident,1/17/2018
6199,Odor (Strange / Unknown),1/17/2018
6200,Gas Leak (Natural and LP Gases),1/17/2018
6201,Medical Incident,1/17/2018
6202,Medical Incident,1/17/2018
6203,Medical Incident,1/17/2018
6204,Medical Incident,1/17/2018
6205,Gas Leak (Natural and LP Gases),1/17/2018
6206,Alarms,1/17/2018
6207,Medical Incident,1/17/2018
6208,Structure Fire,1/17/2018
6209,Medical Incident,1/17/2018
6210,Alarms,1/17/2018
6211,Alarms,1/17/2018
6212,Medical Incident,1/17/2018
6213,Medical Incident,1/17/2018
6214,Medical Incident,1/17/2018
6215,Structure Fire,1/17/2018
6216,Medical Incident,1/17/2018
6217,Medical Incident,1/17/2018
6218,Odor (Strange / Unknown),1/17/2018
6219,Medical Incident,1/17/2018
6220,Medical Incident,1/17/2018
6221,Medical Incident,1/17/2018
6222,Medical Incident,1/17/2018
6223,Structure Fire,1/17/2018
6224,Medical Incident,1/17/2018
6225,Medical Incident,1/17/2018
6226,Medical Incident,1/17/2018
6227,Other,1/17/2018
6228,Medical Incident,1/17/2018
6229,Medical Incident,1/17/2018
6230,Medical Incident,1/17/2018
6231,Medical Incident,1/17/2018
6232,Alarms,1/17/2018
6233,Medical Incident,1/17/2018
6234,Medical Incident,1/17/2018
6235,Structure Fire,1/17/2018
6236,Medical Incident,1/17/2018
6237,Medical Incident,1/17/2018
6238,Medical Incident,1/17/2018
6239,Traffic Collision,1/17/2018
6240,Alarms,1/17/2018
6241,Medical Incident,1/17/2018
6242,Medical Incident,1/17/2018
6243,Medical Incident,1/17/2018
6244,Medical Incident,1/17/2018
6245,Alarms,1/17/2018
6246,Medical Incident,1/17/2018
6247,Medical Incident,1/17/2018
6248,Medical Incident,1/17/2018
6249,Medical Incident,1/17/2018
6250,Structure Fire,1/17/2018
6251,Medical Incident,1/17/2018
6252,Medical Incident,1/17/2018
6253,Medical Incident,1/17/2018
6254,Medical Incident,1/17/2018
6255,Medical Incident,1/17/2018
6256,Medical Incident,1/17/2018
6257,Structure Fire,1/17/2018
6258,Alarms,1/17/2018
6259,Medical Incident,1/17/2018
6260,Medical Incident,1/17/2018
6261,Alarms,1/17/2018
6262,Structure Fire,1/17/2018
6263,Medical Incident,1/17/2018
6264,Traffic Collision,1/17/2018
6265,Medical Incident,1/17/2018
6266,Medical Incident,1/17/2018
6267,Medical Incident,1/17/2018
6268,Medical Incident,1/17/2018
6269,Odor (Strange / Unknown),1/17/2018
6270,Traffic Collision,1/17/2018
6271,Medical Incident,1/17/2018
6272,Alarms,1/17/2018
6273,Traffic Collision,1/17/2018
6274,Medical Incident,1/17/2018
6275,Medical Incident,1/17/2018
6276,Alarms,1/17/2018
6277,Medical Incident,1/17/2018
6278,Medical Incident,1/17/2018
6279,Structure Fire,1/17/2018
6280,Medical Incident,1/17/2018
6281,Alarms,1/17/2018
6282,Medical Incident,1/17/2018
6283,Medical Incident,1/17/2018
6284,Medical Incident,1/17/2018
6285,Traffic Collision,1/17/2018
6286,Medical Incident,1/17/2018
6287,Other,1/17/2018
6288,Medical Incident,1/17/2018
6289,Medical Incident,1/17/2018
6290,Medical Incident,1/17/2018
6291,Medical Incident,1/17/2018
6292,Medical Incident,1/17/2018
6293,Medical Incident,1/17/2018
6294,Medical Incident,1/17/2018
6295,Medical Incident,1/17/2018
6296,Medical Incident,1/17/2018
6297,Medical Incident,1/17/2018
6298,Medical Incident,1/17/2018
6299,Medical Incident,1/17/2018
6300,Structure Fire,1/17/2018
6301,Medical Incident,1/17/2018
6302,Outside Fire,1/17/2018
6303,Medical Incident,1/17/2018
6304,Medical Incident,1/17/2018
6305,Medical Incident,1/17/2018
6306,Medical Incident,1/17/2018
6307,Citizen Assist / Service Call,1/17/2018
6308,Gas Leak (Natural and LP Gases),1/17/2018
6309,Medical Incident,1/17/2018
6310,Medical Incident,1/17/2018
6311,Medical Incident,1/17/2018
6312,Alarms,1/17/2018
6313,Medical Incident,1/17/2018
6314,Medical Incident,1/17/2018
6315,Medical Incident,1/17/2018
6316,Medical Incident,1/17/2018
6317,Traffic Collision,1/17/2018
6318,Gas Leak (Natural and LP Gases),1/17/2018
6319,Alarms,1/17/2018
6320,Medical Incident,1/17/2018
6321,Medical Incident,1/17/2018
6322,Medical Incident,1/17/2018
6323,Structure Fire,1/17/2018
6324,Medical Incident,1/17/2018
6325,Medical Incident,1/17/2018
6326,Medical Incident,1/17/2018
6327,Medical Incident,1/17/2018
6328,Alarms,1/17/2018
6329,Medical Incident,1/17/2018
6330,Medical Incident,1/17/2018
6331,Medical Incident,1/17/2018
6332,Medical Incident,1/17/2018
6333,Medical Incident,1/17/2018
6334,Medical Incident,1/17/2018
6335,Medical Incident,1/17/2018
6336,Medical Incident,1/17/2018
6337,Gas Leak (Natural and LP Gases),1/17/2018
6338,Medical Incident,1/17/2018
6339,Medical Incident,1/17/2018
6340,Medical Incident,1/17/2018
6341,Medical Incident,1/17/2018
6342,Medical Incident,1/17/2018
6343,Medical Incident,1/17/2018
6344,Alarms,1/17/2018
6345,Alarms,1/17/2018
6346,Structure Fire,1/17/2018
6347,Medical Incident,1/17/2018
6348,Medical Incident,1/17/2018
6349,Medical Incident,1/17/2018
6350,Traffic Collision,1/17/2018
6351,Medical Incident,1/17/2018
6352,Medical Incident,1/17/2018
6353,Medical Incident,1/17/2018
6354,Medical Incident,1/17/2018
6355,Medical Incident,1/17/2018
6356,Gas Leak (Natural and LP Gases),1/17/2018
6357,Electrical Hazard,1/17/2018
6358,Medical Incident,1/17/2018
6359,Medical Incident,1/17/2018
6360,Medical Incident,1/17/2018
6361,Medical Incident,1/17/2018
6362,Traffic Collision,1/17/2018
6363,Medical Incident,1/17/2018
6364,Medical Incident,1/17/2018
6365,Medical Incident,1/17/2018
6366,Medical Incident,1/17/2018
6367,Medical Incident,1/17/2018
6368,Outside Fire,1/17/2018
6369,Medical Incident,1/17/2018
6370,Medical Incident,1/17/2018
6371,Medical Incident,1/17/2018
6372,Alarms,1/17/2018
6373,Medical Incident,1/17/2018
6374,Electrical Hazard,1/17/2018
6375,Medical Incident,1/17/2018
6376,Medical Incident,1/17/2018
6377,Medical Incident,1/17/2018
6378,Medical Incident,1/17/2018
6379,Medical Incident,1/17/2018
6380,Alarms,1/17/2018
6381,Structure Fire,1/17/2018
6382,Alarms,1/17/2018
6383,Medical Incident,1/17/2018
6384,Medical Incident,1/17/2018
6385,Medical Incident,1/17/2018
6386,Outside Fire,1/17/2018
6387,Medical Incident,1/17/2018
6388,Medical Incident,1/17/2018
6389,Alarms,1/17/2018
6390,Outside Fire,1/17/2018
6391,Medical Incident,1/17/2018
6392,Medical Incident,1/17/2018
6393,Traffic Collision,1/17/2018
6394,Medical Incident,1/17/2018
6395,Gas Leak (Natural and LP Gases),1/17/2018
6396,Medical Incident,1/17/2018
6397,Medical Incident,1/17/2018
6398,Medical Incident,1/17/2018
6399,Medical Incident,1/17/2018
6400,Medical Incident,1/17/2018
6401,Medical Incident,1/17/2018
6402,Medical Incident,1/17/2018
6403,Medical Incident,1/17/2018
6404,Medical Incident,1/17/2018
6405,Alarms,1/17/2018
6406,Structure Fire,1/17/2018
6407,Structure Fire,1/17/2018
6408,Traffic Collision,1/17/2018
6409,Medical Incident,1/17/2018
6410,Medical Incident,1/17/2018
6411,Structure Fire,1/17/2018
6412,Medical Incident,1/17/2018
6413,Medical Incident,1/17/2018
6414,Medical Incident,1/17/2018
6415,Structure Fire,1/17/2018
6416,Medical Incident,1/17/2018
6417,Medical Incident,1/17/2018
6418,Medical Incident,1/17/2018
6419,Medical Incident,1/17/2018
6420,Outside Fire,1/17/2018
6421,Alarms,1/17/2018
6422,Medical Incident,1/17/2018
6423,Medical Incident,1/17/2018
6424,Medical Incident,1/17/2018
6425,Medical Incident,1/17/2018
6426,Gas Leak (Natural and LP Gases),1/17/2018
6427,Medical Incident,1/17/2018
6428,Medical Incident,1/17/2018
6429,Structure Fire,1/17/2018
6430,Alarms,1/17/2018
6431,Medical Incident,1/17/2018
6432,Medical Incident,1/17/2018
6433,Medical Incident,1/17/2018
6434,Structure Fire,1/17/2018
6435,Medical Incident,1/17/2018
6436,Traffic Collision,1/17/2018
6437,Medical Incident,1/17/2018
6438,Medical Incident,1/17/2018
6439,Structure Fire,1/17/2018
6440,Medical Incident,1/17/2018
6441,Medical Incident,1/17/2018
6442,Medical Incident,1/17/2018
6443,Traffic Collision,1/17/2018
6444,Structure Fire,1/17/2018
6445,Medical Incident,1/17/2018
6446,Medical Incident,1/17/2018
6447,Traffic Collision,1/17/2018
6448,Medical Incident,1/17/2018
6449,Structure Fire,1/17/2018
6450,Medical Incident,1/17/2018
6451,Medical Incident,1/17/2018
6452,Medical Incident,1/17/2018
6453,Medical Incident,1/17/2018
6454,Medical Incident,1/17/2018
6455,Alarms,1/17/2018
6456,Medical Incident,1/17/2018
6457,Medical Incident,1/17/2018
6458,Structure Fire,1/17/2018
6459,Medical Incident,1/17/2018
6460,Alarms,1/17/2018
6461,Medical Incident,1/17/2018
6462,Medical Incident,1/17/2018
6463,Medical Incident,1/17/2018
6464,Medical Incident,1/17/2018
6465,Traffic Collision,1/17/2018
6466,Medical Incident,1/17/2018
6467,Medical Incident,1/17/2018
6468,Medical Incident,1/17/2018
6469,Traffic Collision,1/17/2018
6470,Medical Incident,1/17/2018
6471,Medical Incident,1/17/2018
6472,Medical Incident,1/17/2018
6473,Medical Incident,1/17/2018
6474,Medical Incident,1/17/2018
6475,Structure Fire,1/17/2018
6476,Medical Incident,1/17/2018
6477,Medical Incident,1/17/2018
6478,Medical Incident,1/17/2018
6479,Medical Incident,1/17/2018
6480,Medical Incident,1/17/2018
6481,Medical Incident,1/17/2018
6482,Medical Incident,1/17/2018
6483,Outside Fire,1/17/2018
6484,Alarms,1/17/2018
6485,Medical Incident,1/17/2018
6486,Medical Incident,1/17/2018
6487,Medical Incident,1/17/2018
6488,Gas Leak (Natural and LP Gases),1/17/2018
6489,Medical Incident,1/17/2018
6490,Alarms,1/17/2018
6491,Traffic Collision,1/17/2018
6492,Alarms,1/17/2018
6493,Medical Incident,1/17/2018
6494,Medical Incident,1/17/2018
6495,Medical Incident,1/17/2018
6496,Medical Incident,1/17/2018
6497,Gas Leak (Natural and LP Gases),1/17/2018
6498,Medical Incident,1/17/2018
6499,Medical Incident,1/17/2018
6500,Medical Incident,1/17/2018
6501,Medical Incident,1/17/2018
6502,Gas Leak (Natural and LP Gases),1/17/2018
6503,Medical Incident,1/17/2018
6504,Medical Incident,1/17/2018
6505,Medical Incident,1/17/2018
6506,Traffic Collision,1/17/2018
6507,Medical Incident,1/17/2018
6508,Medical Incident,1/17/2018
6509,Outside Fire,1/17/2018
6510,Medical Incident,1/17/2018
6511,Medical Incident,1/17/2018
6512,Medical Incident,1/17/2018
6513,Medical Incident,1/17/2018
6514,Medical Incident,1/17/2018
6515,Medical Incident,1/17/2018
6516,Medical Incident,1/17/2018
6517,Structure Fire,1/17/2018
6518,Medical Incident,1/17/2018
6519,Medical Incident,1/17/2018
6520,Medical Incident,1/17/2018
6521,Medical Incident,1/17/2018
6522,Medical Incident,1/17/2018
6523,Alarms,1/17/2018
6524,Medical Incident,1/17/2018
6525,Medical Incident,1/17/2018
6526,Traffic Collision,1/17/2018
6527,Medical Incident,1/17/2018
6528,Traffic Collision,1/17/2018
6529,Medical Incident,1/17/2018
6530,Medical Incident,1/17/2018
6531,Medical Incident,1/17/2018
6532,Medical Incident,1/17/2018
6533,Medical Incident,1/17/2018
6534,Citizen Assist / Service Call,1/17/2018
6535,Medical Incident,1/17/2018
6536,Medical Incident,1/17/2018
6537,Citizen Assist / Service Call,1/17/2018
6538,Medical Incident,1/17/2018
6539,Medical Incident,1/17/2018
6540,Alarms,1/17/2018
6541,Medical Incident,1/17/2018
6542,Medical Incident,1/17/2018
6543,Medical Incident,1/17/2018
6544,Medical Incident,1/17/2018
6545,Medical Incident,1/17/2018
6546,Alarms,1/17/2018
6547,Traffic Collision,1/17/2018
6548,Alarms,1/17/2018
6549,Medical Incident,1/17/2018
6550,Medical Incident,1/17/2018
6551,Alarms,1/17/2018
6552,Medical Incident,1/17/2018
6553,Other,1/17/2018
6554,Medical Incident,1/17/2018
6555,Medical Incident,1/17/2018
6556,Medical Incident,1/17/2018
6557,Medical Incident,1/17/2018
6558,Structure Fire,1/17/2018
6559,Medical Incident,1/17/2018
6560,Medical Incident,1/17/2018
6561,Other,1/17/2018
6562,Medical Incident,1/17/2018
6563,Medical Incident,1/17/2018
6564,Medical Incident,1/17/2018
6565,Medical Incident,1/17/2018
6566,Medical Incident,1/17/2018
6567,Medical Incident,1/17/2018
6568,Alarms,1/17/2018
6569,Medical Incident,1/17/2018
6570,Medical Incident,1/17/2018
6571,Medical Incident,1/17/2018
6572,Medical Incident,1/17/2018
6573,Medical Incident,1/17/2018
6574,Medical Incident,1/17/2018
6575,Medical Incident,1/17/2018
6576,Medical Incident,1/17/2018
6577,Medical Incident,1/17/2018
6578,Medical Incident,1/17/2018
6579,Medical Incident,1/17/2018
6580,Alarms,1/17/2018
6581,Traffic Collision,1/17/2018
