,call_type,latitude,longitude
5944,Medical Incident,37.77599866,-122.4180043
5946,Medical Incident,37.76463158,-122.40595149999999
5947,Medical Incident,37.77975861,-122.47071129999999
5948,Medical Incident,37.78086621,-122.42880320000002
5952,Medical Incident,37.76908277,-122.41335349999999
5953,Medical Incident,37.73661445,-122.43579950000002
5957,Medical Incident,37.79503404,-122.3997284
5958,Medical Incident,37.78575696,-122.42484109999998
5959,Medical Incident,37.75995363,-122.43718359999998
5960,Medical Incident,37.78091754,-122.46373329999999
5963,Medical Incident,37.74429281,-122.4390916
5974,Medical Incident,37.76448783,-122.40741969999999
5976,Medical Incident,37.77983587,-122.4142965
5977,Medical Incident,37.74716935,-122.4370084
5980,Medical Incident,37.78537265,-122.43136640000002
5984,Medical Incident,37.78176679999999,-122.441376
5985,Medical Incident,37.74093462,-122.5023423
5986,Medical Incident,37.7422802,-122.42262179999999
5988,Medical Incident,37.70976253,-122.449675
5990,Medical Incident,37.76209916,-122.4149986
5992,Medical Incident,37.72492895,-122.46069609999999
5993,Medical Incident,37.77865785,-122.4165803
5995,Medical Incident,37.77853962,-122.41739299999999
5996,Medical Incident,37.80680624,-122.4113088
5998,Medical Incident,37.77762424,-122.3999811
6001,Medical Incident,37.77555491,-122.4404673
6002,Medical Incident,37.7224527,-122.4513127
6003,Medical Incident,37.78594197,-122.40801270000001
6004,Medical Incident,37.79053181,-122.4039142
6005,Medical Incident,37.7257686,-122.413836
6006,Medical Incident,37.77983587,-122.4142965
6008,Medical Incident,37.78234047,-122.40377190000001
6011,Medical Incident,37.73181989,-122.4054121
6012,Medical Incident,37.77578731,-122.3933551
6013,Medical Incident,37.78316343,-122.4115993
6014,Medical Incident,37.78796309,-122.40349180000001
6015,Medical Incident,37.7731448,-122.39147290000001
6017,Medical Incident,37.74886112,-122.41208780000001
6018,Medical Incident,37.76937726,-122.42951140000001
6019,Medical Incident,37.785233000000005,-122.41032959999998
6021,Medical Incident,37.70900271,-122.44378119999999
6022,Medical Incident,37.77983587,-122.4142965
6023,Medical Incident,37.78418176,-122.4144042
6024,Medical Incident,37.79053181,-122.4039142
6025,Medical Incident,37.76453932,-122.4290517
6026,Medical Incident,37.78611721,-122.41985420000002
6027,Medical Incident,37.74936982,-122.4126872
6028,Medical Incident,37.79582371,-122.40825320000002
6029,Medical Incident,37.77865785,-122.4165803
6031,Medical Incident,37.80764239,-122.41990359999998
6033,Medical Incident,37.80680624,-122.4113088
6034,Medical Incident,37.77983587,-122.4142965
6036,Medical Incident,37.78911819,-122.39848889999999
6037,Medical Incident,37.77762424,-122.3999811
6038,Medical Incident,37.78491618,-122.41195
6039,Medical Incident,37.76422501,-122.4341996
6040,Medical Incident,37.74812528,-122.42027879999999
6041,Medical Incident,37.75819287,-122.44378219999999
6042,Medical Incident,37.78316343,-122.4115993
6045,Medical Incident,37.77779031,-122.41283429999999
6046,Medical Incident,37.73103715,-122.39072709999999
6047,Medical Incident,37.78008594,-122.39750169999999
6048,Medical Incident,37.78366898,-122.41092659999998
6049,Medical Incident,37.77527206,-122.41590819999999
6050,Medical Incident,37.7224527,-122.4513127
6051,Medical Incident,37.77599866,-122.4180043
6052,Medical Incident,37.730119099999996,-122.3873152
6053,Medical Incident,37.77744083,-122.42561940000002
6055,Medical Incident,37.78651673,-122.41901680000001
6056,Medical Incident,37.76478345,-122.4241027
6057,Medical Incident,37.73925863,-122.4980627
6058,Medical Incident,37.77916742,-122.40634640000002
6060,Medical Incident,37.78418176,-122.4144042
6062,Medical Incident,37.77564547,-122.4124325
6065,Medical Incident,37.78575696,-122.42484109999998
6066,Medical Incident,37.73103715,-122.39072709999999
6067,Medical Incident,37.77128553,-122.4132043
6068,Medical Incident,37.79028274,-122.43404679999999
6069,Medical Incident,37.77883232,-122.4156425
6072,Medical Incident,37.78091754,-122.46373329999999
6073,Medical Incident,37.78429938,-122.41014129999999
6074,Medical Incident,37.77527206,-122.41590819999999
6075,Medical Incident,37.7732974,-122.4281628
6076,Medical Incident,37.790670399999996,-122.4051814
6078,Medical Incident,37.80680624,-122.4113088
6080,Medical Incident,37.78537265,-122.43136640000002
6082,Medical Incident,37.73855949,-122.43020849999999
6083,Medical Incident,37.77716795,-122.42633729999999
6084,Medical Incident,37.73038383,-122.40857209999999
6085,Medical Incident,37.71856834,-122.43850859999999
6086,Medical Incident,37.80322329999999,-122.4025805
6087,Medical Incident,37.77281543,-122.41598359999999
6088,Medical Incident,37.78848964,-122.42194860000001
6089,Medical Incident,37.78276323,-122.4274692
6090,Medical Incident,37.77956691,-122.39805990000002
6093,Medical Incident,37.79053181,-122.4039142
6094,Medical Incident,37.77422338,-122.43678659999999
6095,Medical Incident,37.77973891,-122.40715949999999
6096,Medical Incident,37.74709475,-122.4900128
6098,Medical Incident,37.78034755,-122.40648799999998
6099,Medical Incident,37.78298351,-122.4066986
6100,Medical Incident,37.78316343,-122.4115993
6102,Medical Incident,37.73879098,-122.4679487
6103,Medical Incident,37.73002139,-122.42832800000001
6104,Medical Incident,37.77240379,-122.4542524
6105,Medical Incident,37.78611721,-122.41985420000002
6107,Medical Incident,37.78160513,-122.41633629999998
6108,Medical Incident,37.76930364,-122.4426108
6109,Medical Incident,37.76955576,-122.3918953
6110,Medical Incident,37.73929811,-122.4094634
6111,Medical Incident,37.808050099999996,-122.4098773
6112,Medical Incident,37.7422802,-122.42262179999999
6113,Medical Incident,37.76306283,-122.43529140000001
6114,Medical Incident,37.76917837,-122.4335722
6117,Medical Incident,37.72919356,-122.3740024
6118,Medical Incident,37.76930364,-122.4426108
6119,Medical Incident,37.78708179,-122.4258678
6121,Medical Incident,37.78176159,-122.4110582
6122,Medical Incident,37.7696026,-122.42630940000001
6124,Medical Incident,37.77128553,-122.4132043
6125,Medical Incident,37.75742155,-122.46792690000001
6126,Medical Incident,37.808050099999996,-122.4098773
6127,Medical Incident,37.719779100000004,-122.39098519999999
6128,Medical Incident,37.76932618,-122.45271229999999
6129,Medical Incident,37.74716935,-122.4370084
6130,Medical Incident,37.76701211,-122.4231523
6131,Medical Incident,37.78925337,-122.42294720000001
6132,Medical Incident,37.76897127,-122.44798970000001
6133,Medical Incident,37.78538567,-122.4082489
6135,Medical Incident,37.78708179,-122.4258678
6136,Medical Incident,37.74817255,-122.45869499999999
6137,Medical Incident,37.78298351,-122.4066986
6140,Medical Incident,37.76035116,-122.4638396
6143,Medical Incident,37.79413509,-122.3964199
6144,Medical Incident,37.78394291,-122.4129524
6145,Medical Incident,37.75762936,-122.50566210000001
6146,Medical Incident,37.74812536,-122.4589638
6147,Medical Incident,37.79633525,-122.4005152
6148,Medical Incident,37.78528576,-122.4030483
6149,Medical Incident,37.71089197,-122.4205402
6150,Medical Incident,37.75453632,-122.47111609999999
6151,Medical Incident,37.76422501,-122.4341996
6152,Medical Incident,37.74815469,-122.40549909999999
6153,Medical Incident,37.73071037,-122.3755797
6154,Medical Incident,37.74817255,-122.45869499999999
6155,Medical Incident,37.77729986,-122.4196936
6157,Medical Incident,37.77966604,-122.4137112
6158,Medical Incident,37.76140516,-122.50485309999999
6159,Medical Incident,37.71226467,-122.4729324
6160,Medical Incident,37.76474784,-122.4716647
6161,Medical Incident,37.75730761,-122.40661979999999
6162,Medical Incident,37.73038383,-122.40857209999999
6163,Medical Incident,37.78796309,-122.40349180000001
6164,Medical Incident,37.78294352,-122.41998840000001
6165,Medical Incident,37.74812536,-122.4589638
6166,Medical Incident,37.75995363,-122.43718359999998
6167,Medical Incident,37.78367395,-122.41507299999999
6168,Medical Incident,37.71402646,-122.471722
6169,Medical Incident,37.70976253,-122.449675
6171,Medical Incident,37.79670734,-122.3981862
6172,Medical Incident,37.75563411,-122.4154733
6174,Medical Incident,37.77848748,-122.4258308
6175,Medical Incident,37.70946138,-122.4374764
6177,Medical Incident,37.78494314,-122.45695740000001
6178,Medical Incident,37.77771244,-122.41273670000001
6179,Medical Incident,37.72394717,-122.44384860000001
6181,Medical Incident,37.75269564,-122.49026640000001
6182,Medical Incident,37.75248731,-122.40423349999999
6183,Medical Incident,37.70900271,-122.44378119999999
6185,Medical Incident,37.77983587,-122.4142965
6186,Medical Incident,37.76908277,-122.41335349999999
6187,Medical Incident,37.76972086,-122.41794920000001
6190,Medical Incident,37.73942842,-122.43540039999999
6192,Medical Incident,37.78176159,-122.4110582
6195,Medical Incident,37.730119099999996,-122.3873152
6196,Medical Incident,37.80867276,-122.41258700000002
6197,Medical Incident,37.74546769,-122.4845284
6198,Medical Incident,37.72863829,-122.3873236
6201,Medical Incident,37.710133500000005,-122.444392
6202,Medical Incident,37.78611721,-122.41985420000002
6203,Medical Incident,37.78034755,-122.40648799999998
6204,Medical Incident,37.74816569,-122.4182212
6207,Medical Incident,37.77633827,-122.40299650000001
6209,Medical Incident,37.77068484,-122.44537179999999
6212,Medical Incident,37.74890653,-122.4203537
6213,Medical Incident,37.78202908,-122.4427203
6214,Medical Incident,37.78367395,-122.41507299999999
6216,Medical Incident,37.78456014,-122.40733700000001
6217,Medical Incident,37.79405528,-122.39899369999999
6219,Medical Incident,37.77762424,-122.3999811
6220,Medical Incident,37.78366898,-122.41092659999998
6221,Medical Incident,37.72022612,-122.39339380000001
6222,Medical Incident,37.77953108,-122.4135425
6224,Medical Incident,37.77865785,-122.4165803
6225,Medical Incident,37.78491618,-122.41195
6226,Medical Incident,37.7224527,-122.4513127
6228,Medical Incident,37.70976253,-122.449675
6229,Medical Incident,37.76027169,-122.50938159999998
6230,Medical Incident,37.74812528,-122.42027879999999
6231,Medical Incident,37.79503404,-122.3997284
6233,Medical Incident,37.78735926,-122.4082267
6234,Medical Incident,37.76027169,-122.50938159999998
6236,Medical Incident,37.77771244,-122.41273670000001
6237,Medical Incident,37.79670734,-122.3981862
6238,Medical Incident,37.76178483,-122.43501370000001
6241,Medical Incident,37.71132911,-122.44511570000002
6242,Medical Incident,37.71132911,-122.44511570000002
6243,Medical Incident,37.78176159,-122.4110582
6244,Medical Incident,37.74817255,-122.45869499999999
6246,Medical Incident,37.80867276,-122.41258700000002
6247,Medical Incident,37.75439842,-122.4092534
6248,Medical Incident,37.785233000000005,-122.41032959999998
6249,Medical Incident,37.72067192,-122.4737176
6251,Medical Incident,37.72669775,-122.388899
6252,Medical Incident,37.72765798,-122.37059209999998
6253,Medical Incident,37.77998926,-122.40737649999998
6254,Medical Incident,37.76474784,-122.4716647
6255,Medical Incident,37.77762424,-122.3999811
6256,Medical Incident,37.77633827,-122.40299650000001
6259,Medical Incident,37.78867325,-122.4875314
6260,Medical Incident,37.78316343,-122.4115993
6263,Medical Incident,37.73038383,-122.40857209999999
6265,Medical Incident,37.71856834,-122.43850859999999
6266,Medical Incident,37.71970552,-122.43868490000001
6267,Medical Incident,37.80523668,-122.42448780000001
6268,Medical Incident,37.77858957,-122.41162620000001
6271,Medical Incident,37.72839657,-122.38190139999999
6274,Medical Incident,37.78370693,-122.40859509999999
6275,Medical Incident,37.76425159,-122.41133020000001
6277,Medical Incident,37.76274366,-122.4217477
6278,Medical Incident,37.77386178,-122.413046
6280,Medical Incident,37.79405528,-122.39899369999999
6282,Medical Incident,37.78211613,-122.4071607
6283,Medical Incident,37.78160513,-122.41633629999998
6284,Medical Incident,37.78370693,-122.40859509999999
6286,Medical Incident,37.75762936,-122.50566210000001
6288,Medical Incident,37.79523766,-122.41993559999999
6289,Medical Incident,37.74869633,-122.4158397
6290,Medical Incident,37.80056032,-122.4387078
6291,Medical Incident,37.78366898,-122.41092659999998
6292,Medical Incident,37.74812528,-122.42027879999999
6293,Medical Incident,37.7732974,-122.4281628
6294,Medical Incident,37.78681667,-122.4899375
6295,Medical Incident,37.78575696,-122.42484109999998
6296,Medical Incident,37.77555491,-122.4404673
6297,Medical Incident,37.73559052,-122.3904163
6298,Medical Incident,37.74355505,-122.421128
6299,Medical Incident,37.77762424,-122.3999811
6301,Medical Incident,37.76097661,-122.4344574
6303,Medical Incident,37.76474784,-122.4716647
6304,Medical Incident,37.73660327,-122.39065559999999
6305,Medical Incident,37.78399149,-122.4080665
6306,Medical Incident,37.78294352,-122.41998840000001
6309,Medical Incident,37.78419072,-122.414406
6310,Medical Incident,37.765783299999995,-122.4075342
6311,Medical Incident,37.78284503,-122.41322179999999
6313,Medical Incident,37.70881491,-122.4236241
6314,Medical Incident,37.79325635,-122.396302
6315,Medical Incident,37.78469892,-122.4135935
6316,Medical Incident,37.78600483,-122.39507730000001
6320,Medical Incident,37.77865785,-122.4165803
6321,Medical Incident,37.74728997,-122.4855932
6322,Medical Incident,37.79406029999999,-122.4079033
6324,Medical Incident,37.7732974,-122.4281628
6325,Medical Incident,37.76209916,-122.4149986
6326,Medical Incident,37.77744083,-122.42561940000002
6327,Medical Incident,37.77762424,-122.3999811
6329,Medical Incident,37.76097661,-122.4344574
6330,Medical Incident,37.80094372,-122.4465077
6331,Medical Incident,37.78651673,-122.41901680000001
6332,Medical Incident,37.78469892,-122.4135935
6333,Medical Incident,37.78176679999999,-122.441376
6334,Medical Incident,37.80056032,-122.4387078
6335,Medical Incident,37.7731448,-122.39147290000001
6336,Medical Incident,37.78255696,-122.4163494
6338,Medical Incident,37.79053181,-122.4039142
6339,Medical Incident,37.802315,-122.44325020000001
6340,Medical Incident,37.74817255,-122.45869499999999
6341,Medical Incident,37.77966604,-122.4137112
6342,Medical Incident,37.77998926,-122.40737649999998
6343,Medical Incident,37.78368634,-122.4107899
6347,Medical Incident,37.79582371,-122.40825320000002
6348,Medical Incident,37.78418176,-122.4144042
6349,Medical Incident,37.77805293,-122.4578305
6351,Medical Incident,37.72242463,-122.462199
6352,Medical Incident,37.73518493,-122.46350919999999
6353,Medical Incident,37.71060878,-122.4429912
6354,Medical Incident,37.783789299999995,-122.4092663
6355,Medical Incident,37.79028274,-122.43404679999999
6358,Medical Incident,37.75035870000001,-122.5008534
6359,Medical Incident,37.76453932,-122.4290517
6360,Medical Incident,37.74140046,-122.4379918
6361,Medical Incident,37.78034755,-122.40648799999998
6363,Medical Incident,37.77502895,-122.39904250000001
6364,Medical Incident,37.73181989,-122.4054121
6365,Medical Incident,37.78276323,-122.4274692
6366,Medical Incident,37.78298351,-122.4066986
6367,Medical Incident,37.74394224,-122.42266940000002
6369,Medical Incident,37.71226467,-122.4729324
6370,Medical Incident,37.80867276,-122.41258700000002
6371,Medical Incident,37.73661445,-122.43579950000002
6373,Medical Incident,37.79325635,-122.396302
6375,Medical Incident,37.76437321,-122.41747849999999
6376,Medical Incident,37.80094372,-122.4465077
6377,Medical Incident,37.730037200000005,-122.4045926
6378,Medical Incident,37.73684696,-122.3849071
6379,Medical Incident,37.72949423,-122.3878794
6383,Medical Incident,37.74213368,-122.4250182
